"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True","Transported"
1385,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,213,1,0,0,0,0,0,1,39,0,1,0,705,3,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1386,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,214,1,0,0,0,0,0,1,23,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1387,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,85,1,0,0,0,0,0,1,31,0,1,0,1088,0,280,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1389,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,212,0,1,0,0,1,0,0,38,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1390,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,215,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,0,1,1,0,1,0,"True"
1391,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,276,1,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1391,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,276,1,0,0,0,0,0,1,21,0,1,0,1072,79,46,16,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1391,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,276,1,0,0,1,0,0,0,44,0,1,0,485,2,210,0,351,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1393,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,270,0,1,0,0,0,0,1,36,0,1,0,42,0,212,151,1853,3,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1393,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,270,0,1,0,0,0,0,1,19,0,1,0,2058,0,224,298,19,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1395,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,214,0,1,0,0,0,0,1,7,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1397,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,271,0,1,0,0,0,0,1,39,0,1,0,386,190,0,489,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1398,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,216,1,0,0,0,0,0,1,28,0,1,0,0,508,334,0,46,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1399,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,272,0,1,0,0,0,0,1,28,0,1,0,0,0,529,560,60,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1400,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,217,1,0,0,0,1,0,0,14,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1401,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,218,1,0,0,0,0,0,1,18,0,1,0,0,0,599,59,152,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1402,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,215,0,1,0,0,0,1,0,23,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1402,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,215,0,1,0,0,1,0,0,33,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,0,1,1,0,1,0,"True"
1403,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,86,1,0,0,0,0,0,1,18,0,1,0,1656,0,0,0,0,6,11,1,0,1,0,0,1,1,0,1,0,1,0,"False"
1404,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,60,0,1,0,0,0,0,1,47,0,1,0,1,734,28,78,3471,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1404,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,42,0,1,0,0,51,0,4170,13,6,8,1,0,1,0,1,0,1,0,1,0,0,1,"False"
1406,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,106,0,1,0,0,0,0,1,17,0,1,0,36,0,1013,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1407,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,278,1,0,0,0,0,0,1,21,0,1,0,737,4,27,8,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1407,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,278,1,0,0,0,0,1,0,17,0,1,0,8,222,3,401,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1408,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,216,0,1,0,0,0,1,0,26,0,1,0,4,770,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1410,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,279,1,0,0,0,0,0,1,23,0,1,0,0,567,896,0,122,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1412,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,217,0,1,0,0,1,0,0,15,0,1,0,0,0,0,0,832,6,7,1,0,1,0,1,0,0,1,1,0,1,0,"False"
1413,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,218,0,1,0,0,0,1,0,18,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1414,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,280,1,0,0,0,0,0,1,65,0,1,0,259,0,0,0,1916,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1415,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,45,1,0,0,0,1,0,0,33,0,1,0,13,0,2011,17,32,4,6,1,0,0,1,1,0,1,0,1,0,1,0,"True"
1416,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,219,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1417,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,54,0,1,0,0,0,0,1,41,0,1,0,0,184,0,1520,3358,4,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1419,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,273,0,1,0,0,0,0,1,42,0,1,0,1381,0,1243,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1420,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,108,0,1,0,0,0,0,1,28.8279304674654,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1421,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,274,0,1,0,0,0,0,1,37,0,1,0,328,6153,0,26,820,5,4,1,0,1,0,1,0,0,1,1,0,1,0,"False"
1421,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,274,0,1,0,0,1,0,0,17,0,1,0,891,0,243,0,5,3,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1423,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,61,0,1,0,0,0,0,1,24,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1423,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,61,0,1,0,0,0,0,1,39,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1423,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,61,0,1,0,0,1,0,0,59,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1424,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,47,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1424,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,47,1,0,0,0,1,0,0,29,0,1,0,2988,2147,0,0,1779,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1424,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,47,1,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1424,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,47,1,0,0,0,1,0,0,28,0,1,0,0,4380,0,692,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1424,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,47,1,0,0,0,0,0,1,35,0,1,0,0,0,0,0,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1425,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,282,1,0,0,0,0,0,1,24,0,1,0,711,0,0,59,57,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1425,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,220,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1425,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,220,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1426,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,46,1,0,0,0,1,0,0,28,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1427,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,275,0,1,0,1,0,0,0,46,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,0,1,1,0,1,0,"True"
1427,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,275,0,1,0,0,0,0,1,67,0,1,0,443,0,1721,250,2,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1428,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,109,0,1,0,0,0,0,1,44,0,1,0,0,200,128,460,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1430,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,283,1,0,0,0,0,0,1,14,0,1,0,360,0,2116,1,8,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1431,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,221,1,0,0,0,0,0,1,23,0,1,0,0,0,4,0,965,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1433,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,219,0,1,0,0,0,0,1,51,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1434,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,222,1,0,0,0,0,0,1,20,0,1,0,0,258,331,133,0,5,6,1,0,1,0,1,0,1,0,0,1,1,0,"False"
1434,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,0,1,"True"
1434,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,222,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1435,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,223,1,0,0,1,0,0,0,23,0,1,0,0,20,26,0,659,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1438,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,89,1,0,0,0,0,0,1,24,0,1,0,181,224,0,195,191,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1439,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,279,0,1,0,0,0,0,1,41,0,1,0,112,186,228,760,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1439,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,52,0,1,0,0,0,0,1,30,0,1,0,806,100,9,0,47,4,5,1,0,1,0,0,1,1,0,1,0,1,0,"False"
1440,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,280,0,1,0,0,0,0,1,27,0,1,0,0,1826,39,11,649,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1442,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,220,0,1,0,0,0,1,0,13,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1443,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,225,1,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1444,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,55,0,1,0,0,0,0,1,30,0,1,0,50,1248,0,1,912,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1445,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,221,0,1,0,0,0,1,0,8,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1447,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,227,1,0,0,0,0,0,1,59,0,1,0,0,0,0,0,755,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1450,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,53,0,1,0,0,1,0,0,43,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1450,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,53,0,1,0,0,1,0,0,30,0,1,0,0,138,0,5467,112,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1451,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,56,0,1,0,0,1,0,0,46,0,1,0,202,484,0,3208,2485,5,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1451,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,56,0,1,0,0,0,0,1,39,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1452,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53,1,0,0,0,0,0,1,21,0,1,0,5,251,10,26,3384,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1452,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,70,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,0,1,"True"
1452,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53,1,0,0,0,1,0,0,34,0,1,0,0,1646,0,51,1462,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1452,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,53,1,0,0,0,0,0,1,33,0,1,0,0,774,0,6255,6,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1452,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,53,1,0,0,0,1,0,0,44,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,229,1,0,0,0,1,0,0,16,1,0,0,0,2838,32,5,3404,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1453,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,229,1,0,0,0,0,0,1,63,0,1,0,3,801,0,0,5,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1454,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,54,0,1,0,0,0,0,1,37,0,1,0,0,13561,15,4060,72,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1455,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,62,0,1,0,0,1,0,0,29,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1455,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,62,0,1,0,0,0,0,1,29,0,1,0,0,2509,0,16,698,7,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1455,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,62,0,1,0,0,1,0,0,22,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1455,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,62,0,1,0,0,0,0,1,26,0,1,0,0,533,2119,10,504,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1455,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,62,0,1,0,0,1,0,0,76,0,1,0,0,2732,422,16594,330,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1457,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,110,0,1,0,0,0,0,1,61,0,1,0,0,368,3,4422,0,3,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1458,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,223,0,1,0,0,0,0,1,46,0,1,0,0,0,2020,323,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1460,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,285,1,0,0,1,0,0,0,19,0,1,0,0,905,387,0,0,4,11,0,1,1,0,1,0,1,0,1,0,1,0,"True"
1460,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,230,1,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1461,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,224,0,1,0,0,0,0,1,28.8279304674654,0,1,0,0,0,0,0,0,6,7,1,0,0,1,1,0,1,0,1,0,1,0,"False"
1462,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,231,1,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1463,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,282,0,1,0,0,0,1,0,23,0,1,0,200,414,73,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1465,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,233,1,0,0,0,0,1,0,63,0,1,0,356,287,0,0,248,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1467,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,111,0,1,0,0,0,0,1,21,0,1,0,894,1,0,61,26,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1474,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,287,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,5,5,1,0,1,0,0,1,1,0,1,0,1,0,"True"
1478,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,289,1,0,0,0,0,0,1,33,0,1,0,0,0,0,417,2372,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1478,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,289,1,0,0,0,0,1,0,39,0,1,0,0,19,733,0,701,6,6,0,1,1,0,1,0,1,0,1,0,1,0,"False"
1479,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,290,1,0,0,0,0,0,1,49,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1481,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,91,1,0,0,0,0,0,1,27,0,1,0,555,0,744,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1484,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,93,1,0,0,0,0,0,1,16,0,1,0,92,1,884,0,0,3,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1485,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,291,1,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,5,3,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1488,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,94,1,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,0,1,1,0,"True"
1489,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,229,0,1,0,0,0,0,1,19,0,1,0,73,0,0,813,2,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1490,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,47,1,0,0,0,1,0,0,26,0,1,0,0,304,0,3998,0,7,9,1,0,1,0,1,0,1,0,0,1,1,0,"False"
1491,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,240,1,0,0,0,1,0,0,32,0,1,0,0,0,0,817,8,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1491,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,292,1,0,0,0,0,0,1,56,0,1,0,0,51,0,2,706,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1491,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,240,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1493,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,285,0,1,0,0,0,0,1,38,0,1,0,35,0,0,0,713,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1498,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,295,1,0,0,0,0,0,1,30,0,1,0,0,495,0,0,153,5,5,1,0,1,0,1,0,0,1,1,0,1,0,"False"
1499,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,287,0,1,0,0,0,0,1,21,0,1,0,5,0,0,2,1061,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1500,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,230,0,1,0,0,0,0,1,11,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1500,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,230,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1500,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,230,0,1,0,0,1,0,0,17,0,1,0,0,55,913,0,55,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1500,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,230,0,1,0,0,1,0,0,35,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1500,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,288,0,1,0,0,1,0,0,17,0,1,0,319,184,0,0,376,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1500,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,230,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1500,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,230,0,1,0,0,0,0,1,46,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1501,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,243,1,0,0,0,0,0,1,63,0,1,0,0,216,0,594,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1503,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,48,1,0,0,0,0,0,1,35,0,1,0,1890,0,497,1,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1503,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,48,1,0,0,0,0,0,1,61,0,1,0,1114,0,68,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1506,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,298,1,0,0,1,0,0,0,19,0,1,0,0,24,615,9,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1507,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,289,0,1,0,0,0,0,1,43,0,1,0,0,0,1217,2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1507,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,289,0,1,0,0,0,0,1,14,0,1,0,1,1,683,419,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1507,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,231,0,1,0,0,0,0,1,78,0,1,0,0,0,0,441,4,4,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1507,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,289,0,1,0,0,0,0,1,21,0,1,0,398,490,0,0,0,5,6,1,0,1,0,0,1,1,0,1,0,1,0,"False"
1509,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,95,1,0,0,0,0,0,1,32,1,0,0,1240,0,58,0,0,6,3,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1510,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,291,0,1,0,0,0,0,1,31,0,1,0,1226,0,1,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1511,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,63,0,1,0,0,0,0,1,40,0,1,0,1006,0,0,284,329,6,10,1,0,0,1,1,0,1,0,1,0,1,0,"True"
1511,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,63,0,1,0,0,0,0,1,13,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
1511,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,63,0,1,0,0,0,0,1,36,0,1,0,0,2345,0,1966,27,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1511,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,63,0,1,0,0,1,0,0,31,0,1,0,65,2121,0,6431,1,5,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
1515,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,293,0,1,0,0,0,0,1,18,0,1,0,765,0,13,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
